#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231013   05:06:05      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:06      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231013   05:06:06      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:07      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231013   05:06:07      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:08      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231013   05:06:08      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:09      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231013   05:06:09      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:10      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231013   05:06:10      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:12      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231013   05:06:12      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:13      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231013   05:06:13      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:14      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231013   05:06:14      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:15      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231013   05:06:15      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231013   05:06:16      0      9     35      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231013   05:06:16      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
