#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231009   18:32:20      0     47     50      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     75     21 
 20231009   18:32:21      0     48     50      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     75     23 
 20231009   18:32:22      0     48     50      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     22 
 20231009   18:32:23      0     49     50      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     21 
 20231009   18:32:24      0     48     50      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     65     19 
 20231009   18:32:26      0     48     51      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     23 
 20231009   18:32:27      0     48     51      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     21 
 20231009   18:32:28      0     48     51      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     72     22 
 20231009   18:32:29      0     48     51      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     23 
 20231009   18:32:30      0     48     51      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     23 
 20231009   18:32:31      0     49     51      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     71     21 
 20231009   18:32:32      0     48     51      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     21 
 20231009   18:32:33      0     48     51      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     22 
 20231009   18:32:34      0     48     51      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     22 
 20231009   18:32:35      0     49     52      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     72     21 
 20231009   18:32:36      0     48     52      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     19 
 20231009   18:32:37      0     48     52      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     75     22 
 20231009   18:32:38      0     48     52      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     21 
 20231009   18:32:39      0     48     52      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     23 
 20231009   18:32:40      0     48     52      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     23 
 20231009   18:32:41      0     48     52      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     21 
 20231009   18:32:42      0     49     52      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     72     21 
 20231009   18:32:44      0     49     52      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     22 
 20231009   18:32:45      0     50     52      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     22 
 20231009   18:32:46      0     49     52      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     72     20 
 20231009   18:32:47      0     49     52      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     67     20 
 20231009   18:32:48      0     49     53      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     23 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231009   18:32:49      0     49     53      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     75     22 
 20231009   18:32:50      0     49     53      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     23 
 20231009   18:32:51      0     49     53      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     82     23 
 20231009   18:32:52      0     49     53      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     75     22 
 20231009   18:32:53      0     50     53      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     75     21 
 20231009   18:32:54      0     49     53      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     21 
 20231009   18:32:55      0     49     53      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     22 
 20231009   18:32:56      0     49     53      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     22 
 20231009   18:32:57      0     50     53      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     21 
 20231009   18:32:58      0     50     54      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     74     19 
 20231009   18:32:59      0     49     54      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     74     22 
 20231009   18:33:00      0     49     54      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     23 
 20231009   18:33:02      0     49     54      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     22 
 20231009   18:33:03      0     49     54      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     23 
 20231009   18:33:04      0     50     54      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     75     22 
 20231009   18:33:05      0     49     54      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     74     21 
 20231009   18:33:06      0     50     54      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     22 
 20231009   18:33:07      0     49     54      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     22 
 20231009   18:33:08      0     50     54      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     20 
 20231009   18:33:09      0     50     54      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     67     19 
 20231009   18:33:10      0     49     54      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     21 
 20231009   18:33:11      0     49     54      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     21 
 20231009   18:33:12      0     49     55      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     22 
 20231009   18:33:13      0     49     55      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     23 
 20231009   18:33:14      0     49     55      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     75     22 
 20231009   18:33:15      0     49     55      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     22 
 20231009   18:33:16      0     50     55      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     22 
 20231009   18:33:17      0     50     55      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     21 
 20231009   18:33:19      0     49     55      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     72     21 
 20231009   18:33:20      0     49     55      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     71     21 
 20231009   18:33:21      0     50     55      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     75     20 
 20231009   18:33:22      0     49     55      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     72     22 
 20231009   18:33:23      0     49     55      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     22 
 20231009   18:33:24      0     49     55      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     21 
 20231009   18:33:25      0     50     55      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     23 
 20231009   18:33:26      0     50     56      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     22 
 20231009   18:33:27      0     50     56      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     21 
 20231009   18:33:28      0     50     56      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     22 
 20231009   18:33:29      0     50     56      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     71     22 
 20231009   18:33:30      0     50     56      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     72     21 
 20231009   18:33:31      0     50     56      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     72     20 
 20231009   18:33:32      0     50     56      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     21 
 20231009   18:33:33      0     50     56      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     22 
 20231009   18:33:34      0     50     56      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     82     21 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231009   18:33:35      0     50     56      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     22 
 20231009   18:33:37      0     50     56      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     22 
 20231009   18:33:38      0     49     56      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     22 
 20231009   18:33:39      0     50     56      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     22 
 20231009   18:33:40      0     50     56      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     22 
 20231009   18:33:41      0     50     56      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     74     21 
 20231009   18:33:42      0     50     56      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     71     18 
 20231009   18:33:43      0     49     57      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     72     21 
 20231009   18:33:44      0     50     57      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     22 
 20231009   18:33:45      0     50     57      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     21 
 20231009   18:33:46      0     50     57      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     23 
 20231009   18:33:47      0     50     57      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     22 
 20231009   18:33:48      0     50     57      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     21 
 20231009   18:33:49      0     50     57      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     22 
 20231009   18:33:50      0     52     57      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     75     22 
 20231009   18:33:51      0     51     57      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     75     21 
 20231009   18:33:52      0     50     57      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     71     20 
 20231009   18:33:53      0     50     57      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     22 
 20231009   18:33:55      0     50     57      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     21 
 20231009   18:33:56      0     50     57      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     21 
 20231009   18:33:57      0     51     57      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     23 
 20231009   18:33:58      0     50     57      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     22 
 20231009   18:33:59      0     50     58      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     21 
 20231009   18:34:00      0     50     57      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     22 
 20231009   18:34:01      0     51     58      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     74     21 
 20231009   18:34:02      0     51     58      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     67     21 
 20231009   18:34:03      0     51     58      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     21 
 20231009   18:34:04      0     50     58      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     75     21 
 20231009   18:34:05      0     50     58      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     71     22 
 20231009   18:34:06      0     50     58      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     81     23 
 20231009   18:34:07      0     50     58      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     22 
 20231009   18:34:08      0     50     58      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     22 
 20231009   18:34:09      0     50     58      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     22 
 20231009   18:34:10      0     50     58      -     98     10      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     22 
 20231009   18:34:11      0     51     58      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     69     21 
 20231009   18:34:13      0     50     58      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     21 
 20231009   18:34:14      0     50     58      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     71     21 
 20231009   18:34:15      0     50     58      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     22 
 20231009   18:34:16      0     50     58      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     23 
 20231009   18:34:17      0     50     58      -     98     10      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     22 
 20231009   18:34:18      0     50     58      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     22 
 20231009   18:34:19      0     50     58      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     22 
 20231009   18:34:20      0     51     58      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     21 
 20231009   18:34:21      0     51     58      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     21 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231009   18:34:22      0     51     59      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     22 
 20231009   18:34:23      0     51     59      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     74     20 
