#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231019   08:04:14      1     38     51      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    103     20 
 20231019   08:04:15      0     39     49      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     98     22 
 20231019   08:04:15      1     38     51      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     90     23 
 20231019   08:04:17      0     39     49      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:04:17      1     38     51      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     97     22 
 20231019   08:04:18      0     39     49      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     98     21 
 20231019   08:04:18      1     38     51      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    102     20 
 20231019   08:04:19      0     39     49      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     97     22 
 20231019   08:04:19      1     38     51      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     90     23 
 20231019   08:04:20      0     39     49      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:04:20      1     38     51      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     89     23 
 20231019   08:04:21      0     39     49      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     98     21 
 20231019   08:04:21      1     38     51      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    102     20 
 20231019   08:04:22      0     39     50      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     98     21 
 20231019   08:04:22      1     38     51      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     89     23 
 20231019   08:04:23      0     39     50      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:04:23      1     38     52      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    101     21 
 20231019   08:04:24      0     39     50      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     97     22 
 20231019   08:04:24      1     38     52      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    102     20 
 20231019   08:04:25      0     39     50      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     97     21 
 20231019   08:04:25      1     38     52      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     89     23 
 20231019   08:04:27      0     39     50      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     96     22 
 20231019   08:04:27      1     38     52      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     93     22 
 20231019   08:04:28      0     39     50      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:04:28      1     38     52      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    102     20 
 20231019   08:04:29      0     39     50      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     97     21 
 20231019   08:04:29      1     38     52      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     89     23 
 20231019   08:04:30      0     39     50      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:04:30      1     38     52      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    101     21 
 20231019   08:04:31      0     39     51      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     98     21 
 20231019   08:04:31      1     38     52      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    103     20 
 20231019   08:04:32      0     36     50      -     56      3      0      0      0      0   5000   1590      0      0   4112      5      0      0      0      1   6372 
 20231019   08:04:32      1     35     52      -     51      3      0      0      0      0   5000   1590      0      0   4112      5      0      0      0      1   3588 
 20231019   08:04:33      0     35     50      -      0      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0      0      0 
 20231019   08:04:33      1     34     52      -      0      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0      0      0 
 20231019   08:04:34      0     27     50      -      0      0      0      0      0      0   5000    585      0      0   4112      5      0      0      0      0      0 
 20231019   08:04:34      1     26     52      -      0      0      0      0      0      0   5000    585      0      0   4112      5      0      0      0      0      0 
