#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231012   20:56:28      0      9     46      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:28      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:29      0      9     46      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:29      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:30      0      9     46      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:30      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:31      0      9     46      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:31      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:32      0      9     46      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:32      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:33      0      9     46      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:33      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:35      0      9     45      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:35      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:36      0      9     45      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:36      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:37      0      9     45      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:37      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:38      0      9     45      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:38      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:39      0      9     45      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:39      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:40      0      9     45      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:40      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:41      0      9     45      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:41      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:43      0      9     44      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:43      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:44      0      9     44      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:44      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:45      0      9     44      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:45      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:46      0      9     44      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:46      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:47      0      9     44      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:47      1     10     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:48      0      9     44      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:48      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:49      0      9     44      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:49      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231012   20:56:51      0      9     44      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:51      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:52      0      9     44      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:52      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:53      0      9     43      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:53      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:54      0      9     43      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:54      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
